,country,year,life_expectancy
317307,Israel,1975,72.04
317308,Italy,1975,72.72
317309,Jamaica,1975,72.29
317310,Japan,1975,74.38
317312,Jordan,1975,64.64
317313,Kazakhstan,1975,64.64
317314,Kenya,1975,56.89
317315,Kiribati,1975,51.81
317316,North Korea,1975,62.88
317317,South Korea,1975,64.26
317320,Kuwait,1975,71.39
317321,Kyrgyz Republic,1975,61.6
317322,Lao,1975,45.85
317323,Latvia,1975,69.37
317324,Lebanon,1975,66.54
317325,Lesotho,1975,51.63
317326,Liberia,1975,43.68
317327,Libya,1975,64.06
317329,Lithuania,1975,71.24
317330,Luxembourg,1975,70.37
317331,"Macao, China",1975,70.95
317332,"Macedonia, FYR",1975,68.41
317333,Madagascar,1975,50.59
317334,Malawi,1975,43.79
317335,Malaysia,1975,67.13
317336,Maldives,1975,51.69
317337,Mali,1975,38.39
317338,Malta,1975,73.07
317340,Martinique,1975,68.51
317341,Mauritania,1975,52.19
317342,Mauritius,1975,64.37
317343,Mayotte,1975,65.3
317344,Mexico,1975,64.39
317345,"Micronesia, Fed. Sts.",1975,62.5
317346,Moldova,1975,65.6
317348,Mongolia,1975,58.22
317349,Montenegro,1975,72.07
317351,Morocco,1975,56.56
317352,Mozambique,1975,47.06
317353,Myanmar,1975,52.15
317354,Namibia,1975,55.51
317356,Nepal,1975,47.05
317357,Netherlands,1975,74.49
317358,Netherlands Antilles,1975,71.21
317359,New Caledonia,1975,64.91
317360,New Zealand,1975,72.3
317362,Nicaragua,1975,62.95
317363,Niger,1975,39.57
317364,Nigeria,1975,49.0
317369,Norway,1975,74.93
317370,Oman,1975,58.2
317371,Pakistan,1975,56.68
317373,Panama,1975,69.35
317374,Papua New Guinea,1975,49.54
317375,Paraguay,1975,70.57
317376,Peru,1975,59.31
317377,Philippines,1975,63.21
317379,Poland,1975,70.88
317380,Portugal,1975,68.9
317381,Puerto Rico,1975,72.77
317382,Qatar,1975,70.4
317383,Reunion,1975,66.0
317384,Romania,1975,69.75
317385,Russia,1975,68.24
317386,Rwanda,1975,46.13
317390,St. Lucia,1975,65.38
317392,St. Vincent and the Grenadines,1975,65.99
317394,Samoa,1975,60.26
317396,Sao Tome and Principe,1975,60.09
317397,Saudi Arabia,1975,61.67
317398,Senegal,1975,43.94
317399,Serbia,1975,69.82
317402,Seychelles,1975,66.9
317403,Sierra Leone,1975,48.45
317404,Singapore,1975,69.26
317405,Slovak Republic,1975,70.45
317406,Slovenia,1975,70.32
317407,Solomon Islands,1975,59.33
317408,Somalia,1975,45.24
317410,South Africa,1975,54.47
317412,Spain,1975,73.49
317413,Sri Lanka,1975,66.76
317414,Sudan,1975,56.0
317415,Suriname,1975,66.19
317417,Swaziland,1975,51.94
317418,Sweden,1975,74.95
317419,Switzerland,1975,74.86
317420,Syria,1975,62.95
317421,Taiwan,1975,70.05
317422,Tajikistan,1975,63.08
317423,Tanzania,1975,52.19
317424,Thailand,1975,62.24
317425,Timor-Leste,1975,42.12
317426,Togo,1975,50.88
317428,Tonga,1975,65.93
317430,Trinidad and Tobago,1975,66.83
317431,Tunisia,1975,58.9
317432,Turkey,1975,58.08
317433,Turkmenistan,1975,60.49
317436,Uganda,1975,51.55
317437,Ukraine,1975,69.96
317438,United Arab Emirates,1975,64.3
317439,United Kingdom,1975,72.65
317440,United States,1975,72.68
317441,Uruguay,1975,69.39
317443,Uzbekistan,1975,64.87
317445,Vanuatu,1975,54.46
317446,Venezuela,1975,67.9
317447,West Bank and Gaza,1975,61.81
317449,Western Sahara,1975,45.23
317450,Vietnam,1975,60.54
317451,Virgin Islands (U.S.),1975,69.73
317454,Yemen,1975,46.05
317456,Zambia,1975,56.7
317457,Zimbabwe,1975,59.41
317459,South Sudan,1975,42.93
319021,Afghanistan,1976,40.07
319023,Albania,1976,70.17
319024,Algeria,1976,56.11
319027,Angola,1976,44.68
319029,Antigua and Barbuda,1976,69.32
319030,Argentina,1976,68.92
319031,Armenia,1976,72.38
319032,Aruba,1976,71.14
319033,Australia,1976,72.84
319034,Austria,1976,71.77
319035,Azerbaijan,1976,65.92
319036,Bahamas,1976,65.96
319037,Bahrain,1976,67.2
319038,Bangladesh,1976,48.92
319039,Barbados,1976,68.53
319040,Belarus,1976,71.46
319041,Belgium,1976,72.05
319042,Belize,1976,68.32
319043,Benin,1976,47.46
319045,Bhutan,1976,48.22
319046,Bolivia,1976,50.93
319047,Bosnia and Herzegovina,1976,73.24
319048,Botswana,1976,58.07
319049,Brazil,1976,62.27
319051,Brunei,1976,69.67
319052,Bulgaria,1976,71.44
319053,Burkina Faso,1976,43.74
319054,Burundi,1976,44.43
319055,Cambodia,1976,19.04
319056,Cameroon,1976,52.74
319057,Canada,1976,73.84
319058,Cape Verde,1976,59.16
319060,Central African Republic,1976,48.36
319061,Chad,1976,48.89
319062,Channel Islands,1976,72.58
319063,Chile,1976,65.75
319064,China,1976,60.46
319067,Colombia,1976,65.58
319068,Comoros,1976,51.46
319069,"Congo, Dem. Rep.",1976,50.49
319070,"Congo, Rep.",1976,54.45
319072,Costa Rica,1976,70.75
319073,Cote d'Ivoire,1976,50.37
319074,Croatia,1976,70.0
319075,Cuba,1976,72.59
319076,Cyprus,1976,74.15
319077,Czech Republic,1976,70.88
319079,Denmark,1976,73.91
319080,Djibouti,1976,55.29
319082,Dominican Republic,1976,64.25
319084,Ecuador,1976,62.3
319085,Egypt,1976,55.93
319086,El Salvador,1976,58.33
319087,Equatorial Guinea,1976,43.28
319088,Eritrea,1976,45.49
319090,Estonia,1976,69.88
319091,Ethiopia,1976,42.86
319094,Fiji,1976,61.5
319095,Finland,1976,72.04
319096,France,1976,73.38
319097,French Guiana,1976,66.24
319098,French Polynesia,1976,62.23
319099,Gabon,1976,50.23
319100,Gambia,1976,49.58
319101,Georgia,1976,69.0
319102,Germany,1976,72.02
319103,Ghana,1976,52.0
319105,Greece,1976,72.85
319106,Greenland,1976,64.14
319107,Grenada,1976,66.52
319108,Guadeloupe,1976,67.93
319109,Guam,1976,68.43
319110,Guatemala,1976,57.32
319112,Guinea,1976,40.47
319113,Guinea-Bissau,1976,46.77
319114,Guyana,1976,61.72
319115,Haiti,1976,49.28
319117,Honduras,1976,59.15
319118,"Hong Kong, China",1976,73.78
319119,Hungary,1976,69.75
319120,Iceland,1976,76.94
319121,India,1976,52.93
319122,Indonesia,1976,56.67
319123,Iran,1976,57.64
319124,Iraq,1976,59.35
319125,Ireland,1976,72.81
319127,Israel,1976,72.33
319128,Italy,1976,73.07
319129,Jamaica,1976,72.58
319130,Japan,1976,74.78
319132,Jordan,1976,65.28
319133,Kazakhstan,1976,64.88
319134,Kenya,1976,57.49
319135,Kiribati,1976,52.2
319136,North Korea,1976,63.49
319137,South Korea,1976,64.62
319140,Kuwait,1976,71.85
319141,Kyrgyz Republic,1976,61.83
319142,Lao,1976,46.05
319143,Latvia,1976,69.48
319144,Lebanon,1976,66.69
319145,Lesotho,1976,52.17
319146,Liberia,1976,44.45
319147,Libya,1976,64.95
319149,Lithuania,1976,71.38
319150,Luxembourg,1976,70.31
319151,"Macao, China",1976,71.29
319152,"Macedonia, FYR",1976,68.61
319153,Madagascar,1976,51.12
319154,Malawi,1976,44.16
319155,Malaysia,1976,67.5
319156,Maldives,1976,52.59
319157,Mali,1976,39.18
319158,Malta,1976,73.36
319160,Martinique,1976,69.0
319161,Mauritania,1976,52.73
319162,Mauritius,1976,64.83
319163,Mayotte,1976,65.84
319164,Mexico,1976,64.95
319165,"Micronesia, Fed. Sts.",1976,62.85
319166,Moldova,1976,65.57
319168,Mongolia,1976,58.31
319169,Montenegro,1976,72.33
319171,Morocco,1976,57.11
319172,Mozambique,1976,47.61
319173,Myanmar,1976,52.54
319174,Namibia,1976,56.04
319176,Nepal,1976,47.64
319177,Netherlands,1976,74.61
319178,Netherlands Antilles,1976,71.58
319179,New Caledonia,1976,65.37
319180,New Zealand,1976,72.5
319182,Nicaragua,1976,63.59
319183,Niger,1976,39.97
319184,Nigeria,1976,49.62
319189,Norway,1976,75.17
319190,Oman,1976,59.32
319191,Pakistan,1976,57.17
319193,Panama,1976,69.88
319194,Papua New Guinea,1976,50.21
319195,Paraguay,1976,70.81
319196,Peru,1976,59.99
319197,Philippines,1976,63.32
319199,Poland,1976,70.88
319200,Portugal,1976,69.12
319201,Puerto Rico,1976,72.98
319202,Qatar,1976,70.79
319203,Reunion,1976,66.53
319204,Romania,1976,69.87
319205,Russia,1976,67.98
319206,Rwanda,1976,46.31
319210,St. Lucia,1976,65.96
319212,St. Vincent and the Grenadines,1976,66.16
319214,Samoa,1976,60.84
319216,Sao Tome and Principe,1976,60.63
319217,Saudi Arabia,1976,62.83
319218,Senegal,1976,45.07
319219,Serbia,1976,70.03
319222,Seychelles,1976,67.26
319223,Sierra Leone,1976,49.31
319224,Singapore,1976,69.62
319225,Slovak Republic,1976,70.62
319226,Slovenia,1976,70.51
319227,Solomon Islands,1976,59.9
319228,Somalia,1976,45.7
319230,South Africa,1976,54.86
319232,Spain,1976,73.81
319233,Sri Lanka,1976,67.17
319234,Sudan,1976,56.23
319235,Suriname,1976,66.47
319237,Swaziland,1976,52.58
319238,Sweden,1976,74.96
319239,Switzerland,1976,74.98
319240,Syria,1976,63.6
319241,Taiwan,1976,70.41
319242,Tajikistan,1976,63.34
319243,Tanzania,1976,52.71
319244,Thailand,1976,62.7
319245,Timor-Leste,1976,40.94
319246,Togo,1976,51.49
319248,Tonga,1976,66.16
319250,Trinidad and Tobago,1976,67.08
319251,Tunisia,1976,60.03
319252,Turkey,1976,58.81
319253,Turkmenistan,1976,60.73
319256,Uganda,1976,51.65
319257,Ukraine,1976,70.01
319258,United Arab Emirates,1976,64.87
319259,United Kingdom,1976,72.62
319260,United States,1976,72.99
319261,Uruguay,1976,69.58
319263,Uzbekistan,1976,65.11
319265,Vanuatu,1976,55.05
319266,Venezuela,1976,68.23
319267,West Bank and Gaza,1976,62.6
319269,Western Sahara,1976,46.11
319270,Vietnam,1976,62.07
319271,Virgin Islands (U.S.),1976,70.11
319274,Yemen,1976,47.05
319276,Zambia,1976,57.07
319277,Zimbabwe,1976,59.94
319279,South Sudan,1976,43.43
320841,Afghanistan,1977,40.53
320843,Albania,1977,70.54
320844,Algeria,1977,57.13
320847,Angola,1977,45.12
320849,Antigua and Barbuda,1977,69.64
320850,Argentina,1977,69.24
320851,Armenia,1977,72.44
320852,Aruba,1977,71.44
320853,Australia,1977,73.45
320854,Austria,1977,72.12
320855,Azerbaijan,1977,65.8
320856,Bahamas,1977,66.16
320857,Bahrain,1977,67.72
320858,Bangladesh,1977,50.27
320859,Barbados,1977,68.87
320860,Belarus,1977,71.39
320861,Belgium,1977,72.7
320862,Belize,1977,68.7
320863,Benin,1977,47.96
320865,Bhutan,1977,49.22
320866,Bolivia,1977,51.73
320867,Bosnia and Herzegovina,1977,73.71
320868,Botswana,1977,58.65
320869,Brazil,1977,62.68
320871,Brunei,1977,70.01
320872,Bulgaria,1977,70.88
320873,Burkina Faso,1977,44.61
320874,Burundi,1977,44.84
320875,Cambodia,1977,18.1
320876,Cameroon,1977,53.36
320877,Canada,1977,74.13
320878,Cape Verde,1977,60.0
320880,Central African Republic,1977,49.07
320881,Chad,1977,49.31
320882,Channel Islands,1977,72.77
320883,Chile,1977,66.5
320884,China,1977,61.94
320887,Colombia,1977,66.17
320888,Comoros,1977,51.89
320889,"Congo, Dem. Rep.",1977,50.8
320890,"Congo, Rep.",1977,54.71
320892,Costa Rica,1977,71.38
320893,Cote d'Ivoire,1977,51.06
320894,Croatia,1977,70.16
320895,Cuba,1977,72.96
320896,Cyprus,1977,74.37
320897,Czech Republic,1977,70.94
320899,Denmark,1977,74.82
320900,Djibouti,1977,55.71
320902,Dominican Republic,1977,64.73
320904,Ecuador,1977,62.9
320905,Egypt,1977,56.69
320906,El Salvador,1977,58.22
320907,Equatorial Guinea,1977,43.65
320908,Eritrea,1977,45.8
320910,Estonia,1977,70.01
320911,Ethiopia,1977,42.41
320914,Fiji,1977,61.8
320915,Finland,1977,72.56
320916,France,1977,73.99
320917,French Guiana,1977,66.51
320918,French Polynesia,1977,62.72
320919,Gabon,1977,51.01
320920,Gambia,1977,50.6
320921,Georgia,1977,69.19
320922,Germany,1977,72.63
320923,Ghana,1977,52.33
320925,Greece,1977,73.1
320926,Greenland,1977,63.96
320927,Grenada,1977,66.79
320928,Guadeloupe,1977,68.4
320929,Guam,1977,68.79
320930,Guatemala,1977,57.78
320932,Guinea,1977,41.04
320933,Guinea-Bissau,1977,47.02
320934,Guyana,1977,61.88
320935,Haiti,1977,49.63
320937,Honduras,1977,59.97
320938,"Hong Kong, China",1977,74.06
320939,Hungary,1977,70.02
320940,Iceland,1977,76.35
320941,India,1977,53.56
320942,Indonesia,1977,57.27
320943,Iran,1977,57.78
320944,Iraq,1977,59.26
320945,Ireland,1977,72.98
320947,Israel,1977,72.62
320948,Italy,1977,73.44
320949,Jamaica,1977,72.89
320950,Japan,1977,75.35
320952,Jordan,1977,65.89
320953,Kazakhstan,1977,65.13
320954,Kenya,1977,58.1
320955,Kiribati,1977,52.58
320956,North Korea,1977,64.04
320957,South Korea,1977,64.95
320960,Kuwait,1977,72.29
320961,Kyrgyz Republic,1977,62.05
320962,Lao,1977,46.26
320963,Latvia,1977,69.56
320964,Lebanon,1977,66.83
320965,Lesotho,1977,52.75
320966,Liberia,1977,45.21
320967,Libya,1977,65.81
320969,Lithuania,1977,71.14
320970,Luxembourg,1977,71.61
320971,"Macao, China",1977,71.62
320972,"Macedonia, FYR",1977,68.76
320973,Madagascar,1977,51.63
320974,Malawi,1977,44.54
320975,Malaysia,1977,67.86
320976,Maldives,1977,53.53
320977,Mali,1977,39.97
320978,Malta,1977,73.63
320980,Martinique,1977,69.47
320981,Mauritania,1977,53.29
320982,Mauritius,1977,65.34
320983,Mayotte,1977,66.36
320984,Mexico,1977,65.51
320985,"Micronesia, Fed. Sts.",1977,63.14
320986,Moldova,1977,65.52
320988,Mongolia,1977,58.36
320989,Montenegro,1977,72.55
320991,Morocco,1977,57.72
320992,Mozambique,1977,48.1
320993,Myanmar,1977,52.93
320994,Namibia,1977,56.56
320996,Nepal,1977,48.28
320997,Netherlands,1977,75.2
320998,Netherlands Antilles,1977,71.94
320999,New Caledonia,1977,65.81
321000,New Zealand,1977,72.25
321002,Nicaragua,1977,64.17
321003,Niger,1977,40.4
321004,Nigeria,1977,50.24
321009,Norway,1977,75.51
321010,Oman,1977,60.45
321011,Pakistan,1977,57.63
321013,Panama,1977,70.38
321014,Papua New Guinea,1977,50.91
321015,Paraguay,1977,71.04
321016,Peru,1977,60.63
321017,Philippines,1977,63.44
321019,Poland,1977,70.78
321020,Portugal,1977,70.37
321021,Puerto Rico,1977,73.15
321022,Qatar,1977,71.15
321023,Reunion,1977,67.05
321024,Romania,1977,69.95
321025,Russia,1977,67.85
321026,Rwanda,1977,46.54
321030,St. Lucia,1977,66.54
321032,St. Vincent and the Grenadines,1977,66.36
321034,Samoa,1977,61.44
321036,Sao Tome and Principe,1977,61.08
321037,Saudi Arabia,1977,63.95
321038,Senegal,1977,46.21
321039,Serbia,1977,70.21
321042,Seychelles,1977,67.59
321043,Sierra Leone,1977,50.11
321044,Singapore,1977,69.98
321045,Slovak Republic,1977,70.58
321046,Slovenia,1977,70.66
321047,Solomon Islands,1977,60.43
321048,Somalia,1977,46.15
321050,South Africa,1977,55.3
321052,Spain,1977,74.32
321053,Sri Lanka,1977,67.6
321054,Sudan,1977,56.44
321055,Suriname,1977,66.76
321057,Swaziland,1977,53.24
321058,Sweden,1977,75.39
321059,Switzerland,1977,75.43
321060,Syria,1977,64.24
321061,Taiwan,1977,70.58
321062,Tajikistan,1977,63.57
321063,Tanzania,1977,53.19
321064,Thailand,1977,63.15
321065,Timor-Leste,1977,40.25
321066,Togo,1977,52.09
321068,Tonga,1977,66.39
321070,Trinidad and Tobago,1977,67.33
321071,Tunisia,1977,61.15
321072,Turkey,1977,59.55
321073,Turkmenistan,1977,61.0
321076,Uganda,1977,51.75
321077,Ukraine,1977,69.68
321078,United Arab Emirates,1977,65.41
321079,United Kingdom,1977,73.11
321080,United States,1977,73.38
321081,Uruguay,1977,69.8
321083,Uzbekistan,1977,65.37
321085,Vanuatu,1977,55.64
321086,Venezuela,1977,68.52
321087,West Bank and Gaza,1977,63.39
321089,Western Sahara,1977,47.01
321090,Vietnam,1977,63.58
321091,Virgin Islands (U.S.),1977,70.46
321094,Yemen,1977,48.06
321096,Zambia,1977,57.36
321097,Zimbabwe,1977,60.53
321099,South Sudan,1977,43.87
322661,Afghanistan,1978,40.98
322663,Albania,1978,70.86
322664,Algeria,1978,58.28
322667,Angola,1978,45.5
322669,Antigua and Barbuda,1978,69.96
322670,Argentina,1978,69.57
322671,Armenia,1978,72.53
322672,Aruba,1978,71.74
322673,Australia,1978,73.84
322674,Austria,1978,72.2
322675,Azerbaijan,1978,65.68
322676,Bahamas,1978,66.37
322677,Bahrain,1978,68.21
322678,Bangladesh,1978,51.47
322679,Barbados,1978,69.22
322680,Belarus,1978,71.23
322681,Belgium,1978,72.64
322682,Belize,1978,69.06
322683,Benin,1978,48.43
322685,Bhutan,1978,50.21
322686,Bolivia,1978,52.54
322687,Bosnia and Herzegovina,1978,74.12
322688,Botswana,1978,59.21
322689,Brazil,1978,63.07
322691,Brunei,1978,70.33
322692,Bulgaria,1978,71.24
322693,Burkina Faso,1978,45.56
322694,Burundi,1978,45.24
322695,Cambodia,1978,19.55
322696,Cameroon,1978,53.95
322697,Canada,1978,74.46
322698,Cape Verde,1978,60.82
322700,Central African Republic,1978,49.7
322701,Chad,1978,49.72
322702,Channel Islands,1978,72.98
322703,Chile,1978,67.25
322704,China,1978,62.15
322707,Colombia,1978,66.79
322708,Comoros,1978,52.3
322709,"Congo, Dem. Rep.",1978,51.11
322710,"Congo, Rep.",1978,54.97
322712,Costa Rica,1978,72.0
322713,Cote d'Ivoire,1978,51.7
322714,Croatia,1978,70.3
322715,Cuba,1978,73.3
322716,Cyprus,1978,74.58
322717,Czech Republic,1978,71.02
322719,Denmark,1978,74.59
322720,Djibouti,1978,56.15
322722,Dominican Republic,1978,65.19
322724,Ecuador,1978,63.51
322725,Egypt,1978,57.45
322726,El Salvador,1978,58.09
322727,Equatorial Guinea,1978,44.04
322728,Eritrea,1978,46.09
322730,Estonia,1978,69.87
322731,Ethiopia,1978,42.07
322734,Fiji,1978,62.09
322735,Finland,1978,73.13
322736,France,1978,74.12
322737,French Guiana,1978,66.87
322738,French Polynesia,1978,63.28
322739,Gabon,1978,51.81
322740,Gambia,1978,51.61
322741,Georgia,1978,69.31
322742,Germany,1978,72.6
322743,Ghana,1978,52.63
322745,Greece,1978,73.38
322746,Greenland,1978,63.78
322747,Grenada,1978,67.07
322748,Guadeloupe,1978,68.86
322749,Guam,1978,69.13
322750,Guatemala,1978,58.22
322752,Guinea,1978,41.63
322753,Guinea-Bissau,1978,47.27
322754,Guyana,1978,62.03
322755,Haiti,1978,49.97
322757,Honduras,1978,60.8
322758,"Hong Kong, China",1978,74.35
322759,Hungary,1978,69.56
322760,Iceland,1978,76.66
322761,India,1978,54.14
322762,Indonesia,1978,57.87
322763,Iran,1978,57.52
322764,Iraq,1978,58.94
322765,Ireland,1978,72.98
322767,Israel,1978,72.9
322768,Italy,1978,73.78
322769,Jamaica,1978,73.21
322770,Japan,1978,75.67
322772,Jordan,1978,66.46
322773,Kazakhstan,1978,65.41
322774,Kenya,1978,58.74
322775,Kiribati,1978,52.97
322776,North Korea,1978,64.53
322777,South Korea,1978,65.31
322780,Kuwait,1978,72.72
322781,Kyrgyz Republic,1978,62.3
322782,Lao,1978,46.47
322783,Latvia,1978,69.45
322784,Lebanon,1978,66.96
322785,Lesotho,1978,53.38
322786,Liberia,1978,45.92
322787,Libya,1978,66.62
322789,Lithuania,1978,70.93
322790,Luxembourg,1978,71.57
322791,"Macao, China",1978,71.94
322792,"Macedonia, FYR",1978,68.88
322793,Madagascar,1978,52.12
322794,Malawi,1978,44.92
322795,Malaysia,1978,68.21
322796,Maldives,1978,54.51
322797,Mali,1978,40.79
322798,Malta,1978,73.92
322800,Martinique,1978,69.93
322801,Mauritania,1978,53.89
322802,Mauritius,1978,65.87
322803,Mayotte,1978,66.88
322804,Mexico,1978,66.05
322805,"Micronesia, Fed. Sts.",1978,63.37
322806,Moldova,1978,65.47
322808,Mongolia,1978,58.4
322809,Montenegro,1978,72.75
322811,Morocco,1978,58.39
322812,Mozambique,1978,48.52
322813,Myanmar,1978,53.31
322814,Namibia,1978,57.07
322816,Nepal,1978,48.94
322817,Netherlands,1978,75.11
322818,Netherlands Antilles,1978,72.29
322819,New Caledonia,1978,66.25
322820,New Zealand,1978,73.14
322822,Nicaragua,1978,64.73
322823,Niger,1978,40.9
322824,Nigeria,1978,50.84
322829,Norway,1978,75.54
322830,Oman,1978,61.57
322831,Pakistan,1978,58.05
322833,Panama,1978,70.85
322834,Papua New Guinea,1978,51.65
322835,Paraguay,1978,71.28
322836,Peru,1978,61.28
322837,Philippines,1978,63.6
322839,Poland,1978,70.71
322840,Portugal,1978,70.83
322841,Puerto Rico,1978,73.28
322842,Qatar,1978,71.49
322843,Reunion,1978,67.55
322844,Romania,1978,70.01
322845,Russia,1978,67.89
322846,Rwanda,1978,46.81
322850,St. Lucia,1978,67.1
322852,St. Vincent and the Grenadines,1978,66.61
322854,Samoa,1978,62.02
322856,Sao Tome and Principe,1978,61.42
322857,Saudi Arabia,1978,65.01
322858,Senegal,1978,47.33
322859,Serbia,1978,70.37
322862,Seychelles,1978,67.89
322863,Sierra Leone,1978,50.83
322864,Singapore,1978,70.34
322865,Slovak Republic,1978,70.59
322866,Slovenia,1978,70.77
322867,Solomon Islands,1978,60.89
322868,Somalia,1978,46.6
322870,South Africa,1978,55.77
322872,Spain,1978,74.51
322873,Sri Lanka,1978,68.06
322874,Sudan,1978,56.63
322875,Suriname,1978,67.07
322877,Swaziland,1978,53.92
322878,Sweden,1978,75.48
