user_id,date_served,marketing_channel,variant,converted,language_displayed,language_preferred,age_group,date_subscribed,date_canceled,subscribing_channel,is_retained,DoW,channel_code,is_correct_lang
a100006490,2018-01-11,House Ads,personalization,False,English,English,55+ years,NaT,NaT,NaN,True,,,Yes
a100006491,2018-01-11,Push,personalization,False,English,English,0-18 years,NaT,NaT,NaN,True,,,Yes
a100006492,2018-01-11,Facebook,personalization,False,English,English,19-24 years,NaT,NaT,NaN,True,,,Yes
a100006493,2018-01-12,Instagram,personalization,False,English,English,24-30 years,NaT,NaT,NaN,True,,,Yes
a100006494,2018-01-12,Instagram,personalization,False,English,English,30-36 years,NaT,NaT,NaN,True,,,Yes
a100006495,2018-01-12,Facebook,personalization,False,English,English,36-45 years,NaT,NaT,NaN,True,,,Yes
a100006496,2018-01-12,House Ads,personalization,False,English,English,45-55 years,NaT,NaT,NaN,True,,,Yes
a100006497,2018-01-12,House Ads,personalization,False,English,English,55+ years,NaT,NaT,NaN,True,,,Yes
a100006498,2018-01-12,House Ads,personalization,False,English,English,0-18 years,NaT,NaT,NaN,True,,,Yes
a100006499,2018-01-12,House Ads,personalization,False,English,English,19-24 years,NaT,NaT,NaN,True,,,Yes
a100006500,2018-01-13,Push,personalization,False,English,English,24-30 years,NaT,NaT,NaN,True,,,Yes
a100006501,2018-01-13,House Ads,personalization,False,English,English,30-36 years,NaT,NaT,NaN,True,,,Yes
a100006502,2018-01-13,House Ads,personalization,False,English,English,36-45 years,NaT,NaT,NaN,True,,,Yes
a100006503,2018-01-13,House Ads,personalization,False,English,English,45-55 years,NaT,NaT,NaN,True,,,Yes
a100006504,2018-01-13,Push,personalization,False,English,English,55+ years,NaT,NaT,NaN,True,,,Yes
a100006505,2018-01-13,Facebook,personalization,False,English,English,0-18 years,NaT,NaT,NaN,True,,,Yes
a100006506,2018-01-13,Instagram,personalization,False,English,English,19-24 years,NaT,NaT,NaN,True,,,Yes
a100006507,2018-01-14,Instagram,personalization,False,English,English,24-30 years,NaT,NaT,NaN,True,,,Yes
a100006508,2018-01-14,Facebook,personalization,False,English,English,30-36 years,NaT,NaT,NaN,True,,,Yes
a100006509,2018-01-14,House Ads,personalization,False,English,English,36-45 years,NaT,NaT,NaN,True,,,Yes
a100006510,2018-01-14,House Ads,personalization,False,English,English,45-55 years,NaT,NaT,NaN,True,,,Yes
a100006511,2018-01-14,House Ads,personalization,False,English,English,55+ years,NaT,NaT,NaN,True,,,Yes
a100006512,2018-01-14,House Ads,personalization,False,English,English,0-18 years,NaT,NaT,NaN,True,,,Yes
a100006513,2018-01-14,Push,personalization,False,English,English,19-24 years,NaT,NaT,NaN,True,,,Yes
a100006514,2018-01-15,House Ads,personalization,False,English,English,24-30 years,NaT,NaT,NaN,True,,,Yes
a100006515,2018-01-15,House Ads,personalization,False,English,English,30-36 years,NaT,NaT,NaN,True,,,Yes
a100006516,2018-01-15,House Ads,personalization,False,English,English,36-45 years,NaT,NaT,NaN,True,,,Yes
a100006517,2018-01-15,Push,personalization,False,English,English,45-55 years,NaT,NaT,NaN,True,,,Yes
a100006518,2018-01-15,Facebook,personalization,False,English,English,55+ years,NaT,NaT,NaN,True,,,Yes
a100006519,2018-01-15,Instagram,personalization,False,English,English,0-18 years,NaT,NaT,NaN,True,,,Yes
a100006520,2018-01-15,Instagram,personalization,False,English,English,19-24 years,NaT,NaT,NaN,True,,,Yes
a100006521,2018-01-16,Facebook,personalization,False,English,English,24-30 years,NaT,NaT,NaN,True,,,Yes
a100006522,2018-01-16,House Ads,personalization,False,English,English,30-36 years,NaT,NaT,NaN,True,,,Yes
a100006523,2018-01-16,House Ads,personalization,False,English,English,36-45 years,NaT,NaT,NaN,True,,,Yes
a100006524,2018-01-16,House Ads,personalization,False,English,English,45-55 years,NaT,NaT,NaN,True,,,Yes
a100006525,2018-01-16,House Ads,personalization,False,English,English,55+ years,NaT,NaT,NaN,True,,,Yes
a100006526,2018-01-16,Push,personalization,False,English,English,0-18 years,NaT,NaT,NaN,True,,,Yes
a100006527,2018-01-16,House Ads,personalization,False,English,English,19-24 years,NaT,NaT,NaN,True,,,Yes
a100006528,2018-01-17,House Ads,personalization,False,English,English,24-30 years,NaT,NaT,NaN,True,,,Yes
a100006529,2018-01-17,House Ads,personalization,False,English,English,30-36 years,NaT,NaT,NaN,True,,,Yes
a100006530,2018-01-17,Push,personalization,False,English,English,36-45 years,NaT,NaT,NaN,True,,,Yes
a100006531,2018-01-17,Facebook,personalization,False,English,English,45-55 years,NaT,NaT,NaN,True,,,Yes
a100006532,2018-01-17,Instagram,personalization,False,English,English,55+ years,NaT,NaT,NaN,True,,,Yes
a100006533,2018-01-17,Instagram,personalization,False,English,English,0-18 years,NaT,NaT,NaN,True,,,Yes
a100006534,2018-01-17,Facebook,personalization,False,English,English,19-24 years,NaT,NaT,NaN,True,,,Yes
a100006535,2018-01-18,House Ads,personalization,False,English,English,24-30 years,NaT,NaT,NaN,True,,,Yes
a100006536,2018-01-18,House Ads,personalization,False,English,English,30-36 years,NaT,NaT,NaN,True,,,Yes
a100006537,2018-01-18,House Ads,personalization,False,English,English,36-45 years,NaT,NaT,NaN,True,,,Yes
a100006538,2018-01-18,House Ads,personalization,False,English,English,45-55 years,NaT,NaT,NaN,True,,,Yes
a100006539,2018-01-18,Push,personalization,False,English,English,55+ years,NaT,NaT,NaN,True,,,Yes
a100006540,2018-01-18,House Ads,personalization,False,English,English,0-18 years,NaT,NaT,NaN,True,,,Yes
a100006541,2018-01-18,House Ads,personalization,False,English,English,19-24 years,NaT,NaT,NaN,True,,,Yes
a100006542,2018-01-19,House Ads,personalization,False,English,English,24-30 years,NaT,NaT,NaN,True,,,Yes
a100006543,2018-01-19,Push,personalization,False,English,English,30-36 years,NaT,NaT,NaN,True,,,Yes
a100006544,2018-01-19,Facebook,personalization,False,English,English,36-45 years,NaT,NaT,NaN,True,,,Yes
a100006545,2018-01-19,Instagram,personalization,False,English,English,45-55 years,NaT,NaT,NaN,True,,,Yes
a100006546,2018-01-19,Instagram,personalization,False,English,English,55+ years,NaT,NaT,NaN,True,,,Yes
a100006547,2018-01-19,Facebook,personalization,False,English,English,0-18 years,NaT,NaT,NaN,True,,,Yes
a100006548,2018-01-19,House Ads,personalization,False,English,English,19-24 years,NaT,NaT,NaN,True,,,Yes
a100006549,2018-01-20,House Ads,personalization,False,English,English,24-30 years,NaT,NaT,NaN,True,,,Yes
a100006550,2018-01-20,House Ads,personalization,False,English,English,30-36 years,NaT,NaT,NaN,True,,,Yes
a100006551,2018-01-20,House Ads,personalization,False,English,English,36-45 years,NaT,NaT,NaN,True,,,Yes
a100006552,2018-01-20,Push,personalization,False,English,English,45-55 years,NaT,NaT,NaN,True,,,Yes
a100006553,2018-01-20,House Ads,personalization,False,English,English,55+ years,NaT,NaT,NaN,True,,,Yes
a100006554,2018-01-20,House Ads,personalization,False,English,English,0-18 years,NaT,NaT,NaN,True,,,Yes
a100006555,2018-01-20,House Ads,personalization,False,English,English,19-24 years,NaT,NaT,NaN,True,,,Yes
a100006556,2018-01-21,Push,personalization,False,English,English,24-30 years,NaT,NaT,NaN,True,,,Yes
a100006557,2018-01-21,Facebook,personalization,False,English,English,30-36 years,NaT,NaT,NaN,True,,,Yes
a100006558,2018-01-21,Instagram,personalization,False,English,English,36-45 years,NaT,NaT,NaN,True,,,Yes
a100006559,2018-01-26,Instagram,personalization,False,English,English,45-55 years,NaT,NaT,NaN,True,,,Yes
a100006560,2018-01-26,Facebook,personalization,False,English,English,55+ years,NaT,NaT,NaN,True,,,Yes
a100006561,2018-01-27,House Ads,personalization,False,English,English,0-18 years,NaT,NaT,NaN,True,,,Yes
a100006562,2018-01-27,House Ads,personalization,False,English,English,19-24 years,NaT,NaT,NaN,True,,,Yes
a100006563,2018-01-27,House Ads,personalization,False,English,English,24-30 years,NaT,NaT,NaN,True,,,Yes
a100006564,2018-01-27,House Ads,personalization,False,English,English,30-36 years,NaT,NaT,NaN,True,,,Yes
a100006565,2018-01-27,Push,personalization,False,English,English,36-45 years,NaT,NaT,NaN,True,,,Yes
a100006566,2018-01-27,House Ads,personalization,False,English,English,45-55 years,NaT,NaT,NaN,True,,,Yes
a100006567,2018-01-27,House Ads,personalization,False,English,English,55+ years,NaT,NaT,NaN,True,,,Yes
a100006568,2018-01-28,House Ads,personalization,False,English,English,0-18 years,NaT,NaT,NaN,True,,,Yes
a100006569,2018-01-28,Push,personalization,False,English,English,19-24 years,NaT,NaT,NaN,True,,,Yes
a100006570,2018-01-28,Facebook,personalization,False,English,English,24-30 years,NaT,NaT,NaN,True,,,Yes
a100006571,2018-01-28,Instagram,personalization,False,English,English,30-36 years,NaT,NaT,NaN,True,,,Yes
a100006572,2018-01-28,Instagram,personalization,False,English,English,36-45 years,NaT,NaT,NaN,True,,,Yes
a100006573,2018-01-28,Facebook,personalization,False,English,English,45-55 years,NaT,NaT,NaN,True,,,Yes
a100006574,2018-01-28,House Ads,personalization,False,English,English,55+ years,NaT,NaT,NaN,True,,,Yes
a100006575,2018-01-29,House Ads,personalization,False,English,English,0-18 years,NaT,NaT,NaN,True,,,Yes
a100006576,2018-01-29,House Ads,personalization,False,English,English,19-24 years,NaT,NaT,NaN,True,,,Yes
a100006577,2018-01-29,House Ads,personalization,False,English,English,24-30 years,NaT,NaT,NaN,True,,,Yes
a100006578,2018-01-29,Push,personalization,False,English,English,30-36 years,NaT,NaT,NaN,True,,,Yes
a100006579,2018-01-29,House Ads,personalization,False,English,English,36-45 years,NaT,NaT,NaN,True,,,Yes
a100006580,2018-01-29,House Ads,personalization,False,English,English,45-55 years,NaT,NaT,NaN,True,,,Yes
a100006581,2018-01-29,House Ads,personalization,False,English,English,55+ years,NaT,NaT,NaN,True,,,Yes
a100006582,2018-01-30,Push,personalization,False,English,English,0-18 years,NaT,NaT,NaN,True,,,Yes
a100006583,2018-01-30,Facebook,personalization,False,English,English,19-24 years,NaT,NaT,NaN,True,,,Yes
a100006584,2018-01-30,Instagram,personalization,False,English,English,24-30 years,NaT,NaT,NaN,True,,,Yes
a100006585,2018-01-30,Instagram,personalization,False,English,English,30-36 years,NaT,NaT,NaN,True,,,Yes
a100006586,2018-01-30,Facebook,personalization,False,English,English,36-45 years,NaT,NaT,NaN,True,,,Yes
a100006587,2018-01-30,House Ads,personalization,False,English,English,45-55 years,NaT,NaT,NaN,True,,,Yes
a100006588,2018-01-30,House Ads,personalization,False,English,English,55+ years,NaT,NaT,NaN,True,,,Yes
a100006589,2018-01-31,House Ads,personalization,False,English,English,0-18 years,NaT,NaT,NaN,True,,,Yes
a100006590,2018-01-31,House Ads,personalization,False,English,English,19-24 years,NaT,NaT,NaN,True,,,Yes
a100006591,2018-01-31,Push,personalization,False,English,English,24-30 years,NaT,NaT,NaN,True,,,Yes
a100006592,2018-01-31,House Ads,personalization,False,English,English,30-36 years,NaT,NaT,NaN,True,,,Yes
a100006593,2018-01-31,House Ads,personalization,False,English,English,36-45 years,NaT,NaT,NaN,True,,,Yes
a100006594,2018-01-31,House Ads,personalization,False,English,English,45-55 years,NaT,NaT,NaN,True,,,Yes
a100006595,2018-01-31,Push,personalization,False,English,English,55+ years,NaT,NaT,NaN,True,,,Yes
a100006596,2018-01-01,Facebook,personalization,False,English,English,0-18 years,NaT,NaT,NaN,True,,,Yes
a100006597,2018-01-01,Instagram,personalization,False,English,English,19-24 years,NaT,NaT,NaN,True,,,Yes
a100006598,2018-01-01,Instagram,personalization,False,English,English,24-30 years,NaT,NaT,NaN,True,,,Yes
a100006599,2018-01-01,Facebook,personalization,False,English,English,30-36 years,NaT,NaT,NaN,True,,,Yes
a100006600,2018-01-01,House Ads,personalization,False,English,English,36-45 years,NaT,NaT,NaN,True,,,Yes
a100006601,2018-01-01,House Ads,personalization,False,English,English,45-55 years,NaT,NaT,NaN,True,,,Yes
a100006602,2018-01-01,House Ads,personalization,False,English,English,55+ years,NaT,NaT,NaN,True,,,Yes
a100006603,2018-01-02,House Ads,personalization,False,English,English,0-18 years,NaT,NaT,NaN,True,,,Yes
a100006604,2018-01-02,Push,personalization,False,English,English,19-24 years,NaT,NaT,NaN,True,,,Yes
a100006605,2018-01-02,House Ads,personalization,False,English,English,24-30 years,NaT,NaT,NaN,True,,,Yes
a100006606,2018-01-02,House Ads,personalization,False,English,English,30-36 years,NaT,NaT,NaN,True,,,Yes
a100006607,2018-01-02,House Ads,personalization,False,English,English,36-45 years,NaT,NaT,NaN,True,,,Yes
a100006608,2018-01-02,Push,personalization,False,English,English,45-55 years,NaT,NaT,NaN,True,,,Yes
a100006609,2018-01-02,Facebook,personalization,False,English,English,55+ years,NaT,NaT,NaN,True,,,Yes
a100006610,2018-01-03,Instagram,personalization,False,English,English,0-18 years,NaT,NaT,NaN,True,,,Yes
a100006611,2018-01-03,Instagram,personalization,False,English,English,19-24 years,NaT,NaT,NaN,True,,,Yes
a100006612,2018-01-03,Facebook,personalization,False,English,English,24-30 years,NaT,NaT,NaN,True,,,Yes
a100006613,2018-01-03,House Ads,personalization,False,English,English,30-36 years,NaT,NaT,NaN,True,,,Yes
a100006614,2018-01-03,House Ads,personalization,False,English,English,36-45 years,NaT,NaT,NaN,True,,,Yes
a100006615,2018-01-03,House Ads,personalization,False,English,English,45-55 years,NaT,NaT,NaN,True,,,Yes
a100006616,2018-01-03,House Ads,personalization,False,English,English,55+ years,NaT,NaT,NaN,True,,,Yes
a100006617,2018-01-04,Push,personalization,False,English,English,0-18 years,NaT,NaT,NaN,True,,,Yes
a100006618,2018-01-04,House Ads,personalization,False,English,English,19-24 years,NaT,NaT,NaN,True,,,Yes
a100006619,2018-01-04,House Ads,personalization,False,English,English,24-30 years,NaT,NaT,NaN,True,,,Yes
a100006620,2018-01-04,House Ads,personalization,False,English,English,30-36 years,NaT,NaT,NaN,True,,,Yes
a100006621,2018-01-04,Push,personalization,False,English,English,36-45 years,NaT,NaT,NaN,True,,,Yes
a100006622,2018-01-04,Facebook,personalization,False,English,English,45-55 years,NaT,NaT,NaN,True,,,Yes
a100006623,2018-01-04,Instagram,personalization,False,English,English,55+ years,NaT,NaT,NaN,True,,,Yes
a100006624,2018-01-05,Instagram,personalization,False,English,English,0-18 years,NaT,NaT,NaN,True,,,Yes
a100006625,2018-01-05,Facebook,personalization,False,English,English,19-24 years,NaT,NaT,NaN,True,,,Yes
a100006626,2018-01-05,House Ads,personalization,False,English,English,24-30 years,NaT,NaT,NaN,True,,,Yes
a100006627,2018-01-05,House Ads,personalization,False,English,English,30-36 years,NaT,NaT,NaN,True,,,Yes
a100006628,2018-01-05,House Ads,personalization,False,English,English,36-45 years,NaT,NaT,NaN,True,,,Yes
a100006629,2018-01-05,House Ads,personalization,False,English,English,45-55 years,NaT,NaT,NaN,True,,,Yes
a100006630,2018-01-05,Push,personalization,False,English,English,55+ years,NaT,NaT,NaN,True,,,Yes
a100006631,2018-01-06,House Ads,personalization,False,English,English,0-18 years,NaT,NaT,NaN,True,,,Yes
a100006632,2018-01-06,House Ads,personalization,False,English,English,19-24 years,NaT,NaT,NaN,True,,,Yes
a100006633,2018-01-06,House Ads,personalization,False,English,English,24-30 years,NaT,NaT,NaN,True,,,Yes
a100006634,2018-01-06,Push,personalization,False,English,English,30-36 years,NaT,NaT,NaN,True,,,Yes
a100006635,2018-01-06,Facebook,personalization,False,English,English,36-45 years,NaT,NaT,NaN,True,,,Yes
a100006636,2018-01-06,Instagram,personalization,False,English,English,45-55 years,NaT,NaT,NaN,True,,,Yes
a100006637,2018-01-06,Instagram,personalization,False,English,English,55+ years,NaT,NaT,NaN,True,,,Yes
a100006638,2018-01-07,Facebook,personalization,False,English,English,0-18 years,NaT,NaT,NaN,True,,,Yes
a100006639,2018-01-07,House Ads,personalization,False,English,English,19-24 years,NaT,NaT,NaN,True,,,Yes
a100006640,2018-01-07,House Ads,personalization,False,English,English,24-30 years,NaT,NaT,NaN,True,,,Yes
a100006641,2018-01-07,House Ads,personalization,False,English,English,30-36 years,NaT,NaT,NaN,True,,,Yes
a100006642,2018-01-07,House Ads,personalization,False,English,English,36-45 years,NaT,NaT,NaN,True,,,Yes
a100006643,2018-01-07,Push,personalization,False,English,English,45-55 years,NaT,NaT,NaN,True,,,Yes
a100006644,2018-01-08,House Ads,personalization,False,English,English,55+ years,NaT,NaT,NaN,True,,,Yes
a100006645,2018-01-08,House Ads,personalization,False,English,English,0-18 years,NaT,NaT,NaN,True,,,Yes
a100006646,2018-01-08,House Ads,personalization,False,English,English,19-24 years,NaT,NaT,NaN,True,,,Yes
a100006647,2018-01-08,Push,personalization,False,English,English,24-30 years,NaT,NaT,NaN,True,,,Yes
a100006648,2018-01-08,Facebook,personalization,False,English,English,30-36 years,NaT,NaT,NaN,True,,,Yes
a100006649,2018-01-08,Instagram,personalization,False,English,English,36-45 years,NaT,NaT,NaN,True,,,Yes
a100006650,2018-01-08,Instagram,personalization,False,English,English,45-55 years,NaT,NaT,NaN,True,,,Yes
a100006651,2018-01-09,Facebook,personalization,False,English,English,55+ years,NaT,NaT,NaN,True,,,Yes
a100006652,2018-01-09,House Ads,personalization,False,English,English,0-18 years,NaT,NaT,NaN,True,,,Yes
a100006653,2018-01-09,House Ads,personalization,False,English,English,19-24 years,NaT,NaT,NaN,True,,,Yes
a100006654,2018-01-09,House Ads,personalization,False,English,English,24-30 years,NaT,NaT,NaN,True,,,Yes
a100006655,2018-01-09,House Ads,personalization,False,English,English,30-36 years,NaT,NaT,NaN,True,,,Yes
